id,speed
232,43.77703930777758
233,48.05476592146592
234,47.119081459417174
235,18.810603419609276
236,25.273003281794534
237,20.43956518905277
238,19.656956998940622
239,44.87345585285747
240,34.866057384431315
241,38.25098894181675
242,48.367182963613935
243,49.47646015779824
244,48.547463268438094
245,49.18118769985259
246,29.931448030896195
247,25.09319645461636
248,18.182650616048807
249,19.01123972257006
250,18.143070694252923
251,29.16281332403072
252,42.51656821526846
253,36.90466201719247
254,35.56525521060145
255,47.21525932676812
256,46.60318120419242
257,44.85694011616719
258,43.19948480338146
259,41.733234307470916
260,41.34818836553456
261,40.7878273551097
262,40.941693909203345
263,43.96202638531893
264,35.712374655425855
265,45.12080661825114
266,48.02511994626164
267,44.77494315844535
268,18.88894162319716
269,20.283798300368744
270,19.067255840840616
271,19.47137369663732
272,18.880383393438194
273,14.055419854586221
274,45.89209964545674
275,47.526347126723635
276,48.30602645089313
277,47.2424578867369
278,29.617165999594924
279,14.178914902162541
280,16.664164679935165
281,24.20914834405709
282,19.475027377240444
283,16.994401514285403
284,13.531731682436519
285,12.58438959133607
286,48.12392246336946
287,48.83251687851274
288,13.672638991299612
289,15.524617149061799
290,15.76159299521347
291,12.27830320491517
292,10.305070645450968
293,25.233794518188358
294,45.73733420906629
295,48.58384756353568
296,47.71674057130581
297,30.75933496727829
298,18.621190205313738
299,29.490358564214116
300,25.17632442169902
301,19.049837657665034
302,23.110255514597892
303,44.73272443644572
304,42.16679762395785
305,49.26710301204136
306,48.5092694372038
307,49.06683465800123
308,45.7267931805382
309,27.869672286669786
310,19.051394231896193
311,9.914929127921713
312,44.899346334107214
313,37.368582185146806
314,39.05350269398333
315,48.632448134705
316,47.2606057643299
317,39.86317433315799
318,36.36452799313963
319,37.53433817922704
320,46.04445467766453
321,46.7790204672109
322,46.714907050592686
323,47.036004251885345
324,45.087014739126886
325,41.27242348204559
326,42.20260273012854
327,42.6417764289314
328,43.48066910427737
329,39.149522877227604
330,38.84136405017438
331,42.76661042493331
332,44.93929635314587
333,37.89874442369369
334,36.28952689351654
335,45.22189635915261
336,47.18107850020433
337,47.30046056195509
338,15.611515283979783
339,19.96535606358007
340,19.545704620923253
341,23.675416032605522
342,44.661561469949056
343,45.74558430149207
344,48.705669217379125
345,48.15984183427366
346,47.81688770855051
347,16.93771056032446
348,38.75777068021398
349,49.1546815101476
350,48.380206361195626
351,47.70021779507133
352,28.57381946427866
353,15.074243542173456
354,25.19007779226193
355,18.022276409769
356,17.632340038064946
357,19.748110115200525
358,38.00681878336264
359,46.172427050402874
360,45.79224349296144
361,48.94217960801817
362,15.741913232032887
363,24.48657268956658
364,19.046961515935067
365,17.30297332657244
366,12.276673130802154
367,25.783808647189424
368,43.69156503098715
369,49.13317186374111
370,47.91585185822573
371,47.553719800976225
372,47.435831341443375
373,16.467930997601474
374,18.17602510047627
375,10.07978204794817
376,17.674820529306583
377,37.01676841837125
378,38.72765435334493
379,48.637437936696394
380,29.76847948550978
381,17.217079105806842
382,16.878625627174078
383,32.189205805524644
384,47.946605974299494
385,47.833806149629105
386,46.8650635489396
387,45.15945989071743
388,41.580768166460786
389,40.55244529636359
390,36.41305769146069
391,33.8008090065406
392,47.581752533516585
393,48.38970596841041
394,47.02431807073857
395,17.629082105491918
396,17.594219420795245
397,24.872984398281368
398,23.21859601306106
399,17.625780157671024
400,11.480865413846548
401,34.113225865792884
402,40.799297004134374
403,47.98223371212895
404,47.31830374478611
405,45.13709680967329
406,37.320546928114425
407,19.344204355906534
408,19.570334737791107
409,20.89726756685946
410,22.959311247207037
411,13.26188001661111
412,44.57615608580276
413,39.60854275939057
414,44.84622745707779
415,48.0803317453286
416,47.84929414976317
417,47.800101529142346
418,47.04192419102392
419,38.09986703311129
420,17.910700653695017
421,11.589872612181217
422,44.01884698835147
423,41.23404187598489
424,48.9733395309073
425,48.91256420527511
426,45.60311447467903
427,34.42476513264673
428,25.51828085642906
429,39.10868052546797
430,41.44005665747948
431,48.52502443807705
432,47.13202317613915
433,44.60888980206544
434,28.778925730971157
435,31.00130563386031
436,29.065524526829172
437,25.47660184282123
438,48.830389372144516
439,48.35775741325336
440,48.787708066635446
441,42.35856981512898
442,37.82411244460123
443,40.015069174676526
444,35.683671347028465
445,40.486695821652305
446,34.79433888036227
447,35.95877306986389
448,47.206981824820886
449,45.68331736729091
450,43.42849561619864
451,43.19897055837215
452,40.52699237309938
453,43.190033717246706
454,43.21118710319408
455,40.51304045254843
456,40.69378333409321
457,45.052577723049325
458,47.781262937340934
459,48.42865205264539
460,39.4076809707841
461,26.484297378761696
462,31.611897922468508
463,26.54221768442012
464,36.53330742015423
465,39.909877708864215
466,47.508675238241636
467,48.346171675610705
468,47.376088408192224
469,45.42027754986775
470,22.751593448433
471,27.48940987637307
472,27.295930697429135
473,27.801212495401302
474,17.432587220673582
475,30.263654889244417
476,47.7115726924328
477,45.27468554583183
478,38.00634208865763
479,27.779894842718104
480,29.569865119559122
481,24.99578006364294
482,29.644845658302913
483,48.74791865302011
484,47.937069448413865
485,46.90328319580937
486,40.3109881168677
487,40.3959754534891
488,27.79970657719901
489,16.389910821294308
490,15.0865712632247
491,36.07783742132341
492,42.94500132865567
493,48.93832885552761
494,49.14882663264097
495,47.30356170915424
496,24.779209038268124
497,31.731837977108093
498,40.524080942309965
499,49.1759089181861
500,48.88862749476146
501,49.40411756845746
502,48.836137274689754
503,48.169570626002084
504,37.3360480242536
505,35.27799517690207
506,27.184372291002088
507,27.98137697304103
508,30.45964221708964
509,43.448517339201764
510,47.191259822729705
511,47.10028857208941
512,46.48721449735541
513,46.487065448212896
514,44.785560576254696
515,40.979301537678886
516,42.36727523322866
517,41.919941333822365
518,47.67031391951776
519,46.96320089011422
520,18.642981576685255
521,22.60340007882311
522,21.846321523432437
523,23.48490242683902
524,14.409347000020642
525,46.54596167810004
526,47.849671512421196
527,48.90746667220089
528,47.19755806366518
529,26.09596483433402
530,18.836412716355632
531,22.47190137933637
532,18.09779795891749
533,18.344600554989093
534,11.949611447338315
535,47.026940654139366
536,26.12056375425149
537,16.918652032586923
538,18.979951801762358
539,19.545317361951454
540,13.69575249558374
541,12.193480597408648
542,45.58594509729394
543,45.51945514961789
544,48.03948577904733
545,44.84320825075459
546,14.894876643555666
547,20.83930555462811
548,20.300400584329207
549,20.007862080790197
550,19.489888094681255
551,40.79899479762488
552,42.596269870231765
553,48.75174618623721
554,48.15439199197319
555,45.7310723759949
556,26.172776287834264
557,17.3539423978016
558,21.8315121136983
559,24.170381122458206
560,18.90104697245843
561,20.10008693977036
562,21.191839363135596
563,17.939981669954566
564,14.587206304725786
565,11.365080997254326
566,45.32486308471243
567,37.65270063110285
568,38.99235569007915
569,49.317159248361676
570,48.7309105766858
571,30.33121665188223
572,43.00665973070039
573,46.786369686174886
574,47.77565896219577
575,47.933679295238704
576,46.764889962608905
577,44.18570181360704
578,42.28255025743198
579,44.78483884193349
580,44.630010182176534
581,37.89653567195604
582,48.02380631908566
583,48.36207499814598
584,16.92918618206953
585,16.661822735761007
586,24.301909680612518
587,22.51206777234606
588,17.5761671298508
589,17.703918249608137
590,19.651332801428058
591,18.12248229880364
592,45.3535659116192
593,48.27937082754835
594,48.90450289832578
595,46.97648581992802
596,44.49633329318629
597,25.946588368015362
598,25.066187059976258
599,24.49664571585421
600,14.24647666495484
601,47.7357705379852
602,47.65099817765101
603,44.64334493753236
604,13.651421908091953
605,18.240387349740264
606,37.8926546303629
607,41.71252899850708
608,48.50595772959652
609,49.09180595399511
610,47.96336104428624
611,47.389251592977516
612,44.21497166960452
613,17.878227120594484
614,19.949033261157457
615,17.11740241329479
616,18.2026292373922
617,17.63831975836823
618,11.5940365052528
619,20.325184348222002
620,41.96343567540643
621,49.10985635085718
622,48.97622875865955
623,47.835972022378854
624,45.37580769497604
625,25.52602425802355
626,19.46706926107738
627,17.309197555520637
628,18.64954763674828
629,9.967675507420001
630,21.29419260277794
631,49.07201653777436
632,47.74813167363468
633,47.44284266220639
634,41.63212214295116
635,25.553194444714848
636,19.532875171109996
637,47.66595697377064
638,48.02100602440856
639,46.762838509586274
640,41.30220250652083
641,42.500274247270546
642,43.22113771498733
643,40.70446899919536
644,38.003282617646796
645,37.576257657469355
646,37.424699227248624
647,48.03518935320459
648,47.744348598738576
649,47.683197080812704
650,45.137628480621295
651,18.188815595953905
652,19.169968412623856
653,10.253159607595453
654,21.264452917431786
655,47.52881166384496
656,48.6561623634671
657,47.88697364946826
658,47.6971868491595
659,47.680608849306836
660,44.30943293966264
661,16.487337320057073
662,21.41058800633652
663,18.391789338336057
664,18.756739467998617
665,17.632192961098617
666,18.7558217150748
667,11.10774870257031
668,44.09706995710759
669,40.304038428448266
670,45.36025235698222
671,47.80684550599786
672,44.402060379740924
673,23.10217472743286
674,17.442914471946008
675,35.37525263138133
676,48.52640222098949
677,47.884182336687076
678,46.86115755986481
679,13.535355354948539
680,21.418398468245726
681,20.130443675368657
682,20.56517487357007
683,17.382640860293417
684,44.54190540903926
685,48.00885549887056
686,47.858345376805204
687,47.600696711897136
688,45.3772463179255
689,23.32221447912031
690,15.467610294217122
691,21.007241639850733
692,15.968857952189419
693,16.666843604569976
694,49.51942022066016
695,48.3054873599917
696,40.63147515643553
697,27.494332847481918
698,23.61374069102207
699,18.768730594844964
700,17.170745615538372
701,18.347271481282224
702,41.140271801143726
703,45.362739391318016
704,47.82534027642459
705,47.583533273103974
706,47.02197840869316
707,46.5103695591135
708,43.06126063785764
709,40.40520774344425
710,39.42309252288219
711,41.21195344068003
712,42.0091502012589
713,40.468214806929836
714,39.109530963834935
715,45.22125631941021
716,37.78837961834572
717,45.2847924781254
718,47.62564133705016
719,27.003567274198378
720,12.381355580544223
721,11.352744481259395
722,10.602206188022544
723,44.331951433866124
724,45.79963320204283
725,47.48846933051208
726,47.21021225322991
727,27.082530071191393
728,16.153993546884077
729,14.544990594274235
730,7.946901878446052
731,44.262374161306354
732,47.50290559396403
733,48.51618473306534
734,43.52241903475151
735,11.917080591130894
736,14.40836924215058
737,14.724275341365846
738,13.493158982526085
739,7.500695094375974
740,32.33587927196393
741,44.329517924121134
742,48.347477250352114
743,48.82111746694862
744,48.439090510867466
745,25.66099614392374
746,18.500458909263156
747,21.365925012025603
748,21.408779607991455
749,15.763428672253564
750,16.81281990157402
751,15.88819744439667
752,40.51055749205423
753,48.92484542853906
754,48.92896380893634
755,47.37742397374545
756,47.34789284168446
757,12.86441993531474
758,17.27855097365658
759,17.405248381007013
760,16.604133223416753
761,9.088413620611979
762,22.17063450269117
763,45.04672662303336
764,34.03861974011892
765,37.92016446321106
766,49.522640567795555
767,48.368332407629566
768,41.656307126745
769,20.425463817467882
770,18.326911467705052
771,19.09455361329276
772,30.14457668136734
773,46.4767666537517
774,47.13538028103469
775,47.613219375250935
776,46.98289657472735
777,46.924213439477704
778,41.96047058958217
779,36.81634410995496
780,47.722947328633005
781,47.545615969844064
782,47.81318059187152
783,15.998170905481425
784,16.396413304241097
785,16.96859093139957
786,16.11897899095531
787,16.36495281468082
788,8.99736728341527
789,25.313479131620692
790,47.68443910466587
791,48.87147444779503
792,47.251694208305295
793,48.255774343728554
794,21.526274178637347
795,21.29626206212984
796,16.41750498214321
797,9.085515847973042
798,25.35378391571041
799,47.02018128250104
800,27.12828908205815
801,13.068899705822353
802,17.146202904914926
803,14.41275705485516
804,14.841798716878664
805,11.816283349532466
806,33.690331406285765
807,44.60994424449081
808,48.13147543450187
809,47.893275791724065
810,47.763515790325975
811,46.60289422456353
812,36.66332396414749
813,14.605710852354479
814,23.65256393569067
815,23.904030394917804
816,16.85435655880887
817,44.81458885954132
818,36.19807519462204
819,48.9576175381231
820,47.496406605959166
821,31.047557329972946
822,36.86600085421587
823,28.271841063461395
824,26.29570727988879
825,29.09683683904157
826,49.51561264848653
827,48.05888380660778
828,37.63238131581984
829,34.05348112678869
830,38.383761777940975
831,31.6549500111376
832,42.15505926567059
833,38.205133605562764
834,47.099580164371915
835,47.50729468691524
836,44.195557349446666
837,41.9678516155156
838,38.99362004988269
839,36.59776639760966
840,48.28621128575861
841,48.826666954001674
842,47.83095269814173
843,42.213172335253525
844,27.10002445526152
845,25.745031492232588
846,34.26831686356951
847,39.954669173281275
848,48.222375674444734
849,48.57860222671506
850,47.96466549878718
851,19.22206312507545
852,27.77326361652979
853,27.703194720324735
854,19.693652050458265
855,24.190167589475884
856,22.01072361129335
857,41.16814612831607
858,44.80949137104464
859,48.474532874811
860,47.96889156308052
861,47.067537341970294
862,18.657414934445196
863,26.119988040661035
864,24.30382689174343
865,19.036380073414286
866,25.06541864030514
867,45.58092826005546
868,40.765624808975325
869,48.89870505450823
870,47.03439251314816
871,35.60338146760029
872,28.461605822565932
873,24.987404306696142
874,45.49143735586091
875,43.34234484444586
876,48.89299766264431
877,48.53672530143624
878,47.38069290973111
879,19.446554658122565
880,12.313798687822683
881,12.650132208213027
882,24.740711487638176
883,45.147781726252994
884,38.71865328204896
885,47.96245189311516
886,49.22748459691299
887,48.024006698106014
888,48.58289416366034
889,47.79675839915629
890,42.633547697376486
891,31.00480255680694
892,29.828317977407462
893,24.736775908831905
894,37.1477720125336
895,47.21934558429682
896,45.72098952898211
897,46.09790790754227
898,43.06398385963036
899,41.47032626670295
900,46.52176685367202
901,48.03028595140367
902,47.119915472558375
903,27.716156265752748
904,15.36951008032831
905,17.029359673428637
906,24.425270110642366
907,19.541862830986524
908,17.193264707664436
909,11.897001758433671
910,35.78823159982429
911,45.64773302095609
912,47.540357423572836
913,47.40707090497508
914,47.13969806997719
915,22.425407585790346
916,22.874547885723835
917,16.64531504351945
918,18.716168025609882
919,13.278474875201143
920,47.555925356290885
921,48.46532618097315
922,47.69474788854411
923,13.544190159711405
924,21.13048916151909
925,17.89920637951759
926,15.802570532512908
927,18.06550860450785
928,11.568747465744039
929,9.634640931990017
930,18.986459186694418
931,37.442936128513615
932,46.32773837777329
933,47.8189821348563
934,13.500576964317776
935,16.51344437621997
936,17.32309457557267
937,16.087737428767063
938,12.20963782130261
939,19.37394134338861
940,44.28510105903905
941,49.20041933621573
942,48.972497697876776
943,47.40241391235419
944,47.407877167882184
945,28.265903925136456
946,13.928564940212325
947,23.240922794550823
948,22.01497119217663
949,16.960225965473292
950,40.64954303694512
951,48.40617388770217
952,48.564675565703695
953,47.060483473237554
954,41.49556401672698
955,25.538380102290493
956,24.46609015750415
957,15.514321176464854
958,42.222230207589256
959,36.56704957495806
960,45.39780485667776
961,47.2538009669962
962,47.84907962998715
963,46.694840121668854
964,44.550963839433976
965,39.8741530265879
966,40.36153299625995
967,39.96969375713801
968,41.325813126549306
969,42.11632912026275
970,37.905459942953
971,39.15072261652265
972,47.64874224882975
973,14.250817850673972
974,16.818381944521537
975,22.575559376579402
976,16.23476066628909
977,16.63521989829302
978,18.957520039195515
979,13.625084191684934
980,10.70134444944563
981,22.96053732459962
982,44.92733657856766
983,48.30999433851286
984,48.90932967732485
985,47.24964070931179
986,23.843664021862498
987,17.021981784934056
988,14.36969409237314
989,9.476047681048808
990,35.81220435362025
991,45.476401740952866
992,49.20054602812895
993,47.50243532242297
994,47.51195315157783
995,46.93518811757425
996,26.97391229485852
997,13.165499677830926
998,16.454216118467844
999,21.631934072547768
1000,18.115213685119812
1001,17.413344747949118
1002,16.511257113309966
1003,8.295297944620263
1004,20.642917661808838
1005,44.793387850108935
1006,48.47783508276837
1007,46.98798692723128
1008,45.85234154050514
1009,26.028262151127855
1010,16.834491127352234
1011,19.15999560220245
1012,13.2616326477446
1013,11.137162328385802
1014,42.96380503391165
1015,48.53929755586414
1016,47.50504545787493
1017,26.657597432427487
1018,16.095502786599294
1019,23.425548806707763
1020,16.25014980562339
1021,15.622078440902254
1022,9.249676207740746
1023,36.204910141871565
1024,44.90557987744987
1025,35.47989749605462
1026,48.870846369076645
1027,27.981054635732793
1028,21.878278882060314
1029,16.706728506795923
1030,19.536887023366454
1031,22.21245946367278
1032,17.793994401030595
1033,42.32368905329761
1034,40.17064467719358
1035,45.0699362471556
1036,47.248808109965054
1037,47.63216383974054
1038,43.22793338948232
1039,40.99749631907632
1040,41.474658431851644
1041,39.568224252728804
1042,38.1247252956757
1043,36.84947683458304
1044,45.1294811934004
1045,37.222674550777086
1046,36.83630233284371
1047,48.02657363015763
1048,47.66827070435968
1049,47.209058638287914
1050,27.054425410402825
1051,23.161531674321814
1052,14.824558113885987
1053,9.765536339940434
1054,45.70871344328368
1055,48.66185152716199
1056,47.7443127469606
1057,46.96489928741948
1058,45.573233572744954
1059,13.829384119603429
1060,21.44947364817941
1061,15.341882683575385
1062,9.953882059804789
1063,38.21048291204608
1064,45.110953829928235
1065,41.0643261842717
1066,49.319530264316256
1067,47.49285687942798
1068,48.40056951701499
1069,47.622932610928984
1070,47.2130904716368
1071,45.45134197027888
1072,13.663084006879382
1073,16.51344475742474
1074,14.526595504667926
1075,19.672731079376863
1076,38.31625297639944
1077,48.62141580332254
1078,44.91213648555805
1079,13.680604246654141
1080,15.346940782639551
1081,17.06489397410219
1082,17.206864675341397
1083,12.11596161790475
1084,44.67207357885848
1085,36.72669754614295
1086,42.303869958274774
1087,47.24727071710443
1088,17.310357192042627
1089,11.01378843353994
1090,35.90647770215335
1091,37.64828975255511
1092,48.535886153698065
1093,48.10447882399318
1094,47.03888142989967
1095,41.699926758197705
1096,25.524785923550574
1097,23.879325800185462
1098,15.992901604423276
1099,18.500762714985434
1100,17.191114400928473
1101,29.950220275799328
1102,42.71838877698255
1103,39.339408589599536
1104,33.941545776938234
1105,36.732919557717594
1106,47.732868026115085
1107,46.62119023404698
1108,43.823201442415325
1109,43.191270891508076
1110,41.38863530669747
1111,40.026715779932246
1112,36.6915580312123
1113,44.161237504509245
1114,44.39379294041629
1115,47.5084674179657
1116,47.82117763155356
1117,47.07525934150648
1118,25.193959477428592
1119,22.456471974827927
1120,39.378375174901585
1121,39.85922215061163
1122,43.39499738472451
1123,48.56364106499497
1124,44.88417153383081
1125,29.354240385966115
1126,31.796645271333954
1127,28.266511656555412
1128,34.59867299129303
1129,38.3512267420107
1130,45.163019951870346
1131,48.251207419174115
1132,47.42674208480118
1133,46.44144646716823
1134,26.494190716714822
1135,16.39050425914979
1136,19.240616479722956
1137,17.92148990964292
1138,20.470104361387232
1139,13.124376277703849
1140,45.992769385645936
1141,41.698141935106406
1142,48.30155744240348
1143,48.62423795355655
1144,47.5279364743585
1145,27.065774099669387
1146,24.280292106943698
1147,18.40174705686022
1148,46.78528136132763
1149,45.7385295939718
1150,13.562938215402735
1151,22.330368354806033
1152,22.669459718328152
1153,17.324803707349965
1154,18.887910208777473
1155,14.184691650354589
1156,11.304334794743179
1157,20.872771146016944
1158,39.533886950169425
1159,36.331385502432994
1160,46.45240308637426
1161,48.100949023397995
1162,48.54974266438373
1163,47.604306687790405
1164,27.19268908737395
1165,21.573421826922004
1166,20.69232016490275
1167,18.75640857957222
1168,44.93434303957041
1169,47.41386924660695
1170,45.50388447090847
1171,41.765296284881096
1172,37.151064013387966
1173,36.52891899348006
1174,44.937490825087934
1175,47.187941355191384
1176,47.35016712589908
1177,27.99636767972552
1178,15.528671253310916
1179,16.637831166831987
1180,17.648233903506533
1181,21.787746805838047
1182,12.420567607466303
1183,45.850458918203984
1184,44.46922482687787
1185,47.37521273531325
1186,47.21734971175164
1187,46.7925515918598
1188,26.38170196574195
1189,16.689864175579725
1190,15.328331578183999
1191,17.861697890724002
1192,38.02080042680113
1193,45.284149281479706
1194,48.05369199857502
1195,47.17535385022205
1196,46.89847237842087
1197,45.03473142808011
1198,24.763618825961057
1199,43.52949014265005
1200,48.569244292890104
1201,48.14964026278459
1202,43.40909562931521
1203,14.830119812730583
1204,19.9356184958288
1205,17.262520128725882
1206,18.754986094150343
1207,9.040184744219358
1208,18.58087723630642
1209,34.735868180302504
1210,47.31251635963812
1211,45.29889300127252
1212,22.731768675371615
1213,19.439599732898113
1214,18.173770913680418
1215,15.666115902225188
1216,47.820063636893416
1217,48.34405412136487
1218,47.5195944344491
1219,41.76850975080797
1220,23.60627343670374
1221,20.53830814978391
1222,18.85842019204501
1223,21.080067982950464
1224,21.833831733998544
1225,18.94487762018783
1226,16.259761123020223
1227,42.19924642669468
1228,35.81040112444157
1229,36.07628465944908
1230,47.82302331353878
1231,47.170565001298485
1232,41.49148831896567
1233,42.63020799617793
1234,39.9648452675422
1235,48.00281144135604
1236,14.482702140626854
1237,22.36559999719804
1238,16.974429585788297
1239,13.875079703920076
1240,25.537106317999598
1241,45.91595928465729
1242,40.112501875258026
1243,44.382079343890744
1244,48.33849720455483
1245,47.24225346590479
1246,16.960087091801565
1247,22.892468334852254
1248,22.87088064587859
1249,11.916284734877387
1250,45.564615767973635
1251,49.38594666480266
1252,47.38816088545005
1253,47.55363114066234
1254,24.596176035487442
1255,16.231510898335998
1256,16.38116250473664
1257,40.89827259041952
1258,47.505481476999556
1259,47.79486027657087
1260,47.43401388677174
1261,46.01754262859091
1262,27.53366373378856
1263,22.636015726080085
1264,16.865309317257605
1265,19.57994232158211
1266,17.956006338282247
1267,16.251409873308965
1268,20.567039765931597
1269,48.01212535539257
1270,48.297202035241554
1271,48.29191928836814
1272,44.9141025893822
1273,13.792519694176457
1274,15.63102351719905
1275,17.701011169662472
1276,18.335092162797885
1277,13.143838918386688
1278,22.77407153894664
1279,37.804794316644944
1280,44.821939045849355
1281,38.09105619259605
1282,45.798258286755164
1283,47.91022417367189
1284,47.1806117357786
1285,25.424279270498527
1286,24.667630741862666
1287,21.27687098701104
1288,22.32511686200344
1289,18.904030881377704
1290,36.99134565485628
1291,47.80914652357673
1292,47.13881433203617
1293,43.22858765344733
1294,42.2524032428713
1295,43.17838760822851
1296,41.950943909478625
1297,35.885553455856545
1298,45.05254324126355
1299,47.239662059597
1300,47.46526118853429
1301,45.44527233038903
1302,22.308944362921885
1303,14.485088432173894
1304,23.80068503051256
1305,47.49557793645177
1306,48.07464332763319
1307,48.47336405206188
1308,47.435867289437006
1309,38.62115218749636
1310,26.486593801933605
1311,30.696083705913118
1312,28.377019443853925
1313,27.59247967199378
1314,18.766615939481756
1315,32.19303049674528
1316,37.5070038210532
1317,39.9374402092074
1318,43.57290526188159
1319,47.356632058704236
1320,47.6018867741438
1321,44.69863495133517
1322,15.536671408535634
1323,16.251039353865924
1324,20.183079757281163
1325,25.86601440614689
1326,48.311681526714246
1327,23.610790105051926
1328,20.83414730711842
1329,17.975534793812173
1330,16.55928991489919
1331,9.618030867613108
1332,22.52852559272371
1333,38.59472494958993
1334,37.7450119746262
1335,47.65932244546736
1336,47.3903464716745
1337,45.610418021205575
1338,16.09712560424919
1339,18.745972036288403
1340,21.255596448312392
1341,20.302571508821764
1342,48.958574330858916
1343,47.91097545148517
1344,41.55780508224279
1345,28.211399493322077
1346,24.608016737777376
1347,21.430567129413845
1348,17.26789101313522
1349,42.94972502499583
1350,40.626220070079135
1351,40.00424310038546
1352,40.79220548326209
1353,38.49649008356651
1354,39.76552125754969
1355,37.742538312107996
1356,43.12464251912313
1357,36.806456439562616
1358,47.68905595170799
1359,27.85777114624985
1360,30.787870085323924
1361,20.54413893558546
1362,19.24873039015885
